"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_2000046200",-5.3804014979587,0.430665945889849,5.71369057116268,5.52545294030143,5.21133861147301,-3.46999088611585,-2.73274319266216,-3.33936237423778
"SRAE_2000046300",1.11546942267255,-3.54336853488998,2.05783300047512,1.92938402887345,1.82523245172339,-4.22556658899767,-3.43285088569576,-2.72835700717782
"SRAE_2000046400",3.26039187497663,-3.54336853488998,6.93121639585405,7.12701169969082,7.07676356851076,6.6662577488219,6.84199075597585,6.91957484055279
"SRAE_2000046500",4.77501665003783,-3.54336853488998,-4.83885616873126,-3.05176664791695,-4.45613968098238,-2.75559344556159,-5.33444408714477,-5.31226922900947
"SRAE_2000046600",0.914800226821715,5.40621555964122,8.2459453429882,7.51022334660428,8.03592330967225,3.91121823828558,3.99211273636429,3.76679336200808
"SRAE_2000046700",4.26671067616815,1.28050565555714,6.15667024502818,6.1756741622773,6.16811616851578,4.98496932733277,4.99730081396128,4.85953636869928
"SRAE_2000046800",0.431449532558576,-3.54336853488998,1.29838442374044,2.03708529236339,1.65132691215263,-0.61710350369275,-1.19885640362801,-0.705123133512487
"SRAE_2000046900",0.311684140307534,0.0984618253189984,-0.945227013276005,-0.608081615251603,-0.00138360091049788,1.48547308206248,1.30670491042223,1.54746402432223
"SRAE_2000047000",0.945768395569617,3.73723294176856,5.13783026260341,4.86977136840003,5.42418900469916,5.53963796312256,5.53413568752316,5.29263315078029
"SRAE_2000047100",7.55700282627124,5.96071284157837,6.5062580964679,6.73931163566366,6.52052178082543,6.34456582613332,6.39438822394065,6.34631827250801
"SRAE_2000047200",7.01703337736017,5.57977644016757,6.24032249683585,6.09163146417418,6.23706783237592,5.51608738290029,5.30728903087804,5.28629547339108
"SRAE_2000047300",5.214321683588,6.87182096615523,9.18710438991524,9.10402002492145,9.13999872106502,8.9741816944501,9.09432428747981,9.04858538129678
"SRAE_2000047400",0.0345422223097105,-0.618871232762148,-2.00471756834219,-2.14554708456362,-1.78264269848859,-2.24192401340999,-3.56879878658007,-2.97474978553283
"SRAE_2000047500",2.9558284308645,5.68428742812691,-0.280488822145084,-0.555299001563832,-0.198409800940471,1.71983818482589,0.860266080888629,1.2201873261267
"SRAE_2000047600",10.2454736617893,7.66371889934073,7.11641999346334,7.1576989017713,7.07421083755937,8.81072778914625,8.17448975332039,8.63339769189615
"SRAE_2000047700",3.15263263041582,-0.673476875639924,0.6191944213346,0.949536934886304,0.662256930735907,1.84960728906045,1.63415621053853,1.69125854941411
"SRAE_2000047800",7.7974422281475,5.2762426721294,7.38552502417055,7.50234686706128,7.47409984839763,6.87683482598063,6.86760073549039,6.85292635101918
"SRAE_2000047900",3.35123533351883,4.63017387861818,7.08579057474431,6.60803122180751,7.02220491971397,7.14318769474465,7.36200171528207,7.23486353958075
"SRAE_2000048000",2.08429939635195,1.68347778766815,5.61887245865779,5.54165346191661,5.69142811129824,6.49611220459036,6.3189216186448,6.37970557059452
"SRAE_2000048100",7.98754997913201,8.17921140094033,7.18969569528014,7.17278221188947,7.16146148779917,6.99617348441223,6.79627239198783,6.83154808833681
"SRAE_2000048200",5.21807867786699,5.1990131452389,6.05835102143842,6.00619246971442,6.05050126677616,6.91705773958443,6.77539259906493,6.83012951844555
"SRAE_2000048300",4.03213377662115,3.11430212217888,5.24517279605208,5.30150275554389,5.25623246436421,5.29339878560236,5.31184951312078,5.36365629944109
"SRAE_2000048400",4.22135812776505,-3.54336853488998,1.32529706518108,1.78318239650557,1.93131000393152,0.269643867382,0.482694160423108,0.167891372818635
"SRAE_2000048600",5.89237221123248,-3.54336853488998,0.63825549767537,0.762795910836132,0.544887672875394,1.94996746797203,2.76685402948222,2.49071090324268
"SRAE_2000048700",7.12627284118688,7.36632839050799,2.12279658852574,2.74540639294654,2.16099431464497,4.52729981250988,4.32214122742647,4.56162762246086
"SRAE_2000048800",3.15248793221318,7.47250075394588,5.97082639194318,6.36538996185742,6.42674318069881,6.86664401083188,6.77777823795557,6.72623157235772
